customer_id,age,gender,annual_income,education,marital_status,city,state,country,postal_code,signup_date,purchase_frequency,avg_purchase_value,total_spent,days_since_last_purchase,favorite_payment_method,electronics_score,clothing_score,home_decor_score,beauty_score,sports_score,books_score,food_score,website_visits_per_month,avg_session_duration,mobile_app_usage,desktop_usage,items_viewed_per_visit,cart_abandonment_rate,email_engagement_rate,support_tickets,satisfaction_score,Recency,Frequency,Monetary
823a8777,53,0,48506,4,2,877,15,0,34676,2025-01-02,6,43.06,258.39,22,5,84,71,82,94,95,98,85,4,18.05,41,50,4,68,67,2,5.9,15,10,446.08
970f2cc2,61,2,33167,0,1,723,28,0,51181,2024-06-22,4,16.54,66.16,49,4,64,50,87,70,62,85,73,1,13.43,65,33,4,47,26,4,5.1,53,9,178.11
0717420a,69,0,104916,4,0,603,20,0,18419,2023-09-24,7,29.94,209.55,55,4,74,79,100,65,79,86,80,4,21.53,94,7,10,64,4,3,6.8,80,9,282.7
6e078108,64,1,61876,2,1,360,33,0,85123,2022-01-18,6,15.0,90.0,8,2,65,82,78,47,74,79,55,6,10.17,53,59,11,31,12,1,5.8,145,11,168.91
1217c4ff,43,1,109723,4,1,316,11,0,97752,2020-08-12,15,31.5,472.55,96,2,72,79,67,60,78,83,47,9,27.11,55,45,5,28,77,1,8.4,58,9,294.6
3d3affdc,29,1,80344,1,1,539,36,0,89946,2022-05-24,5,21.39,106.96,46,2,58,51,37,50,34,48,42,4,8.65,76,15,8,57,41,1,8.0,26,14,283.96
ce35e02b,48,0,210946,1,1,268,56,0,51719,2025-04-06,14,98.0,1372.03,95,1,61,49,55,68,38,65,75,7,18.9,75,16,11,51,57,1,8.0,0,9,944.6
88a25f89,57,0,115480,1,0,450,4,0,62044,2023-04-17,7,15.0,105.0,14,2,33,47,44,22,28,49,53,4,21.4,25,86,11,35,36,1,7.6,133,12,179.51
7dec9ec4,44,1,54673,3,2,325,44,0,65118,2024-05-27,3,15.0,45.0,99,1,30,46,41,39,35,39,43,5,11.32,96,8,7,60,14,3,6.7,75,7,134.7
b3aee377,46,2,130380,3,1,136,26,0,53588,2024-06-28,11,73.4,807.44,46,1,27,49,39,34,39,45,29,10,31.42,16,86,20,40,61,0,8.2,62,11,926.53
88dce103,28,2,41333,0,3,143,28,0,87152,2021-07-18,9,56.65,509.84,35,2,57,61,57,34,46,51,58,4,13.51,74,21,14,57,34,3,6.3,360,8,441.03999999999996
9414c872,24,1,69153,0,1,492,17,0,77955,2023-05-07,8,15.0,120.0,65,2,64,52,70,76,87,49,76,6,-1.44,47,56,10,51,22,0,7.1,81,10,128.98
a143fa34,66,0,34282,0,1,276,36,0,28762,2021-03-09,3,15.0,45.0,66,3,32,22,31,30,42,27,45,3,15.35,63,35,3,50,5,4,5.1,55,9,115.47
499f2c67,29,1,43765,4,1,461,0,0,67674,2023-12-28,10,15.0,150.0,16,3,27,42,37,34,52,26,64,6,10.33,10,82,5,39,28,1,6.8,19,15,228.82
1ce00d75,51,0,47670,0,1,871,11,0,12169,2023-05-23,3,44.11,132.34,55,0,35,30,6,22,10,20,26,4,6.88,29,74,9,75,33,4,6.1,89,9,369.7
2f911ac6,38,1,120392,0,2,484,18,0,42587,2025-04-09,9,58.67,527.99,7,1,67,60,65,77,64,85,53,6,27.79,41,61,17,42,66,3,8.8,0,9,552.54
b0e1c25b,39,0,58989,2,2,964,57,0,34805,2021-07-10,7,53.82,376.73,2,1,43,56,58,58,72,68,73,4,26.27,47,60,9,48,39,0,7.2,252,7,426.64
acb66c01,55,0,57682,2,2,12,52,0,29143,2024-07-17,4,41.4,165.58,81,1,45,40,75,50,50,66,44,3,13.17,14,100,7,52,55,1,6.4,77,6,308.88
468a1346,37,2,24305,3,1,632,10,0,95336,2022-04-14,6,33.21,199.24,93,3,10,14,28,37,18,37,24,3,15.23,93,20,5,16,44,1,6.0,42,8,265.62
ac7f95c9,45,1,84453,3,3,255,28,0,51342,2022-05-04,12,31.53,378.38,120,4,51,60,88,67,58,68,52,9,9.37,86,0,14,48,56,1,8.0,82,15,454.64
64ebddd2,49,2,41190,4,2,218,58,0,71315,2024-05-07,4,38.21,152.86,57,4,59,48,49,62,41,37,35,7,8.83,8,95,4,62,51,2,6.3,6,9,309.7
6a95c90b,62,1,48873,4,3,147,46,0,37244,2022-06-14,10,42.08,420.84,91,1,49,52,47,51,50,68,40,1,12.6,8,89,2,28,53,1,5.5,163,7,280.2
8e02c170,36,1,61416,0,0,926,38,0,9377,2024-07-12,8,46.24,369.89,35,2,56,54,75,48,41,63,81,5,15.9,61,39,7,27,70,0,7.4,25,6,213.35
2a1511a6,63,2,85038,1,1,501,5,0,76722,2022-12-26,12,38.35,460.22,115,4,38,21,58,18,40,32,35,2,15.44,7,89,10,40,58,0,7.0,28,12,463.15999999999997
baf06705,24,2,56562,3,0,201,39,0,8901,2020-05-25,3,47.55,142.64,81,1,73,51,66,52,58,55,51,2,16.63,60,35,6,66,28,1,6.9,37,13,666.65
7b3778df,32,2,54842,3,0,856,31,0,97854,2024-06-11,13,40.55,527.15,116,0,36,16,34,16,16,17,41,4,15.68,44,60,16,27,36,1,7.2,64,15,597.82
d65d4906,19,0,113042,0,1,217,18,0,73581,2020-09-09,15,33.52,502.82,51,1,50,42,47,42,65,53,67,6,24.64,92,2,10,30,56,0,8.3,421,7,212.52
2ca9fb30,26,2,33239,2,2,4,0,0,22286,2023-02-27,15,76.43,1146.46,50,2,7,9,15,22,12,24,16,5,17.37,100,0,5,34,46,1,5.9,53,21,1517.43
a1bbbbb8,68,1,77731,4,0,599,11,0,52846,2020-06-29,6,15.0,90.0,91,2,20,42,48,40,22,31,33,9,13.54,44,43,11,40,52,1,6.5,24,6,105.99
a95212b0,62,0,78645,4,2,791,3,0,20708,2025-02-26,7,15.0,105.0,106,2,40,24,12,38,32,15,6,2,7.7,81,5,16,32,63,3,6.8,0,4,68.33
056c1016,42,1,31613,1,0,648,55,0,39307,2024-01-04,5,57.31,286.57,118,1,31,55,34,31,38,30,42,1,14.52,44,64,16,74,10,1,6.0,75,8,409.86
a16123a1,41,1,186185,2,1,738,32,0,43399,2024-04-11,13,53.15,691.0,55,4,59,32,48,30,40,60,39,9,21.7,27,63,16,0,53,0,8.7,8,12,715.5
c85d55f3,60,0,56327,1,2,904,45,0,74996,2020-11-07,8,32.78,262.27,1,3,58,69,58,73,77,79,53,2,15.83,14,86,6,65,0,1,5.9,9,9,287.37
75835028,23,0,33427,0,1,337,54,0,780,2020-12-21,4,84.06,336.25,50,5,51,47,50,46,58,60,41,4,11.59,23,83,8,63,37,2,6.1,336,10,776.32
e1bb6342,44,2,82532,3,3,821,12,0,60451,2022-04-16,9,30.39,273.51,69,3,29,61,50,57,60,38,29,3,22.52,13,72,1,86,78,1,7.7,546,8,258.76
14bfc588,41,2,69667,3,1,23,1,0,10250,2024-08-28,14,22.24,311.39,8,5,31,41,52,32,58,49,38,11,19.7,18,69,9,41,80,2,7.5,2,10,250.82
9da25915,25,2,51414,0,3,404,1,0,83706,2021-03-01,6,52.3,313.81,4,1,50,30,33,64,31,57,65,9,15.02,77,6,11,64,19,0,6.7,31,9,518.3299999999999
f62ddbd5,27,1,85317,0,2,193,46,0,46887,2025-03-16,14,66.27,927.73,73,0,20,39,17,42,28,39,35,5,32.6,76,37,12,36,51,0,7.8,0,10,728.98
6b6b0425,36,1,40865,0,2,764,40,0,78526,2020-05-02,8,15.0,120.0,83,2,49,70,48,38,63,65,67,1,20.5,53,52,18,23,14,0,7.1,91,7,107.45
2140c997,37,2,40372,0,3,65,33,0,4165,2024-05-24,10,15.0,150.0,35,2,57,41,46,58,72,36,47,3,14.79,46,69,4,36,14,0,6.6,46,10,124.68
ae6111cb,70,2,69591,3,3,443,56,0,29525,2023-07-09,15,26.47,397.09,84,1,49,35,28,48,52,37,42,6,15.27,2,90,13,38,29,4,6.1,66,5,127.15
3216e3a6,67,0,62073,2,1,962,7,0,78118,2023-09-11,4,96.63,386.51,21,4,10,19,44,6,25,18,41,0,6.34,11,76,5,59,55,0,5.8,21,9,891.28
b3f6251a,23,2,63322,4,2,628,2,0,30768,2022-02-11,15,22.13,331.94,102,0,5,22,7,21,2,24,20,5,17.68,100,0,15,38,84,1,7.0,86,8,159.2
6c07ba5a,66,0,40846,1,1,848,44,0,24198,2021-05-02,6,15.0,90.0,87,2,47,53,27,53,30,22,58,5,2.77,84,28,3,63,12,3,4.9,230,11,163.82999999999998
a6a0d673,36,1,31538,0,3,559,29,0,78611,2024-10-31,11,15.0,165.0,114,1,19,18,14,15,37,38,43,3,11.46,65,38,9,42,38,1,6.4,14,7,104.26
0250db30,39,0,90148,1,3,105,7,0,53726,2025-01-19,14,34.48,482.7,115,1,73,64,62,88,87,53,58,9,20.82,61,36,15,53,60,0,8.2,6,11,381.67
210ee93a,27,0,65651,4,2,89,9,0,47215,2022-06-24,10,56.38,563.78,13,0,30,38,30,24,37,56,43,8,18.99,27,59,11,46,31,1,7.4,36,11,624.25
83e3f0d8,34,0,29951,1,3,419,36,0,66827,2021-08-18,7,49.86,349.04,119,3,67,96,91,62,83,78,85,5,15.93,49,53,10,44,4,1,6.6,119,10,467.98
eb164a83,41,2,50875,4,0,452,6,0,96867,2023-03-07,10,38.62,386.19,11,1,58,54,42,28,65,29,41,7,15.36,76,20,2,48,30,1,6.8,78,6,200.69
15381d05,72,1,71356,1,3,320,33,0,78564,2024-05-21,11,15.0,165.0,73,0,58,68,78,83,59,76,83,2,15.52,53,57,10,61,59,2,5.6,4,6,90.19
f015cecf,23,1,75816,2,3,252,13,0,64762,2020-12-19,14,66.24,927.32,56,3,46,29,45,46,63,56,38,7,16.72,75,22,5,58,80,2,7.5,135,7,594.95
9f7d15b5,47,1,113440,4,1,732,22,0,13461,2022-08-22,9,60.75,546.71,19,1,33,49,15,51,37,16,36,11,16.37,83,17,18,27,54,1,8.1,21,5,266.05
073ff141,31,1,164595,3,0,351,47,0,22380,2023-11-11,10,69.97,699.71,82,3,14,9,22,30,10,24,33,4,24.6,93,8,11,55,52,0,8.8,84,8,600.9
600b79de,29,1,66334,2,3,645,1,0,33088,2023-05-11,10,30.8,308.04,97,5,22,32,36,40,40,44,20,5,29.25,99,4,18,46,64,1,7.7,126,9,299.53
7c0d96b2,42,1,44573,4,1,741,37,0,27454,2024-11-02,9,29.61,266.5,93,1,76,46,57,57,37,46,66,9,16.84,98,6,5,45,39,0,6.5,27,13,426.92
089175a9,68,2,89511,3,0,7,41,0,24872,2022-05-10,7,24.82,173.75,93,2,36,68,56,68,65,34,30,5,14.1,17,81,16,74,51,0,6.9,134,11,273.61
db6bd915,67,1,97600,4,3,659,5,0,5083,2024-01-24,7,41.46,290.2,45,3,72,96,60,83,83,61,79,7,20.34,95,3,9,53,58,1,7.1,36,10,366.11
5459df6e,59,0,68425,3,3,179,9,0,69820,2023-04-21,8,82.46,659.71,46,4,60,48,34,38,56,54,50,6,13.99,26,77,5,64,25,2,6.7,65,12,996.93
86e40349,45,0,70540,1,3,849,9,0,59943,2021-09-20,6,15.0,90.0,37,1,45,44,45,44,40,78,65,1,9.48,19,96,5,35,34,1,7.2,212,14,175.89000000000001
46465a49,58,0,108169,4,2,664,54,0,1605,2021-07-13,11,55.63,611.89,38,0,27,42,48,37,20,25,43,11,24.43,96,8,12,74,50,2,7.8,75,10,391.0
f3369897,70,2,36202,3,2,15,57,0,37135,2023-03-05,4,25.51,102.06,101,3,50,49,48,51,58,47,32,1,5.21,93,0,1,82,4,2,4.5,57,13,369.3
e704bbef,19,1,66135,1,0,242,19,0,75780,2023-05-25,8,48.68,389.42,22,4,42,62,52,39,66,52,30,6,14.97,88,22,5,34,34,0,6.8,46,12,614.03
78a595f8,58,0,92645,0,3,37,2,0,20351,2023-06-29,5,56.85,284.24,67,3,41,33,35,59,34,67,63,5,14.94,88,19,18,56,43,2,7.6,87,10,637.67
11a88d74,28,0,65516,0,2,698,6,0,25340,2024-10-01,7,35.56,248.9,4,0,40,37,9,1,39,34,5,7,11.09,47,36,8,23,0,0,7.5,4,18,659.26
08d611ef,58,2,33922,1,1,774,10,0,30068,2023-12-07,11,30.85,339.31,84,3,31,53,34,43,35,22,36,4,3.77,2,100,7,80,73,0,5.1,38,12,340.39
18fec8ab,58,2,102404,2,2,421,23,0,12870,2022-09-13,16,66.5,1064.06,119,4,13,16,25,23,18,12,11,6,19.07,50,46,11,47,26,1,7.8,95,14,910.24
024aa3de,24,0,59210,2,3,145,11,0,53533,2024-11-11,10,45.53,455.26,63,1,17,30,28,24,44,32,14,7,16.81,7,77,14,41,66,2,7.1,1,10,465.85
ce3e1b56,58,2,49216,2,2,71,8,0,11740,2023-05-09,6,28.57,171.42,45,0,77,73,39,49,72,55,46,4,19.19,9,87,6,61,11,0,5.7,13,10,321.06
bcf0da14,51,2,50986,0,1,614,16,0,97950,2020-05-31,3,29.85,89.55,47,2,70,58,77,65,71,62,65,1,5.7,31,69,8,64,1,0,6.2,804,7,226.89
07506235,40,2,61100,4,0,893,0,0,76476,2022-08-28,6,61.03,366.16,96,0,59,52,39,43,38,39,44,2,13.24,89,11,11,24,60,0,7.5,117,7,492.04999999999995
abc2ad94,37,1,43178,0,3,11,44,0,72277,2022-11-05,7,98.59,690.1,114,0,65,44,47,66,33,65,51,2,13.48,50,58,5,34,42,3,6.9,56,4,379.25
b6652601,75,2,79793,2,3,119,5,0,48082,2024-05-03,5,15.0,75.0,114,2,48,69,58,50,70,65,54,3,8.15,32,55,17,49,46,2,6.0,77,5,73.37
90144db2,45,1,37361,1,1,522,56,0,38378,2024-11-13,15,15.0,225.0,28,1,46,32,43,30,23,43,23,5,3.15,67,32,17,20,40,0,6.4,11,12,182.17000000000002
990a205b,68,0,119663,0,2,420,58,0,83279,2023-02-11,8,48.15,385.19,37,4,46,26,19,48,30,51,17,2,15.61,67,45,17,55,0,0,7.2,116,9,395.88
03f28c21,38,0,72452,0,1,494,47,0,56497,2024-12-30,4,43.1,172.4,103,0,33,48,57,38,38,59,41,5,25.73,68,41,13,9,57,0,7.8,43,7,312.87
553a0878,54,1,16954,1,2,29,52,0,41018,2021-08-31,5,15.0,75.0,101,4,29,18,8,25,2,34,33,1,20.73,13,86,13,51,0,4,4.8,177,11,166.31
d022c52e,48,1,100177,3,0,241,44,0,72037,2023-09-26,15,30.44,456.54,41,5,30,60,45,56,64,28,50,8,23.49,33,75,16,47,61,0,8.0,26,8,221.67
8c31ad3e,71,0,77431,4,2,309,40,0,20471,2025-02-10,5,15.0,75.0,29,2,52,60,58,72,79,66,62,7,12.35,9,98,13,88,18,1,5.9,0,12,183.28
999247a9,62,1,30491,1,2,902,50,0,77408,2024-08-27,1,39.11,39.11,7,5,20,25,43,28,21,14,12,3,-6.05,51,35,2,41,45,5,5.0,22,10,388.14
310bb930,73,1,92312,4,3,640,54,0,53119,2021-09-14,15,64.31,964.58,58,1,40,40,22,43,37,38,24,6,18.66,37,64,9,54,74,2,6.3,95,10,810.0999999999999
6be876aa,34,0,53059,2,0,209,31,0,6476,2022-02-22,11,48.27,531.01,107,3,55,46,46,73,45,55,42,4,21.55,71,34,14,65,6,0,7.2,52,14,647.37
6c07620a,49,1,181723,1,1,875,54,0,16148,2020-09-16,16,38.92,622.73,76,4,52,51,61,41,64,38,40,7,23.28,22,80,15,19,55,1,8.3,56,7,304.48
446b70d7,73,2,44803,4,1,816,18,0,5785,2020-11-25,7,19.9,139.27,52,3,21,31,14,23,40,10,13,4,12.98,39,46,5,63,15,3,4.8,117,7,156.66
fb581a7c,19,0,107633,0,0,22,19,0,52721,2025-02-11,11,27.62,303.83,61,1,61,55,49,40,68,38,55,7,14.37,37,58,7,48,85,1,8.3,1,14,367.8
c9323293,45,2,102403,1,2,349,9,0,81766,2022-10-20,7,70.27,491.92,35,5,9,30,33,18,24,18,31,8,22.57,15,88,4,46,55,1,8.6,75,8,592.22
c6942143,49,2,61427,3,2,961,54,0,32622,2021-06-15,10,15.0,150.0,7,1,22,29,22,18,17,51,32,3,18.1,30,69,19,55,32,1,6.8,189,6,82.29
b52d582e,32,2,75096,3,3,822,3,0,13409,2023-01-27,15,74.72,1120.76,13,3,63,77,59,56,59,68,86,6,23.33,37,70,13,49,60,0,7.8,12,7,575.88
5f81220a,24,1,31105,4,3,885,0,0,60884,2021-02-17,9,42.64,383.74,40,1,25,35,19,25,26,36,44,5,12.52,4,90,8,62,29,3,6.0,24,9,406.64
4fda51bb,39,1,30360,0,0,954,14,0,44060,2020-05-02,6,28.16,168.95,10,3,43,81,65,73,80,43,74,3,12.66,92,5,13,58,25,2,6.1,117,13,342.03
c5e04abe,70,1,67864,4,0,158,34,0,95139,2020-08-04,7,15.0,105.0,30,4,42,41,38,38,51,53,60,2,15.38,50,57,11,72,57,0,5.8,179,8,99.72
7d36d433,60,0,22614,1,0,909,29,0,79666,2022-09-14,1,17.56,17.56,2,5,40,52,57,49,26,36,52,6,9.63,62,21,1,51,0,1,4.9,31,7,138.7
99ea48e5,72,1,38357,0,0,707,26,0,33883,2022-06-26,5,15.0,75.0,4,3,63,59,49,41,48,60,76,6,8.42,8,99,1,55,6,1,4.9,54,6,85.29
a9530c89,75,0,105158,4,1,101,34,0,80028,2023-10-15,7,81.39,569.75,117,1,43,47,59,48,39,41,34,5,16.91,10,95,14,60,73,2,6.9,93,6,423.35
aa0e2f4b,25,0,92950,3,0,613,14,0,89447,2023-08-29,9,33.62,302.55,15,2,40,60,40,64,49,70,66,12,13.19,65,38,1,38,49,1,8.2,30,11,359.31
192dadb1,22,0,77126,2,3,651,3,0,58247,2025-01-17,10,58.99,589.85,28,5,89,59,55,83,71,52,79,7,10.09,25,55,7,46,26,0,7.4,7,7,409.1
711edfa1,26,0,95052,1,1,159,13,0,51306,2024-10-16,11,62.03,682.32,92,5,21,36,46,14,27,23,11,8,24.91,48,49,14,56,44,0,8.4,0,14,645.48
137f7f9d,45,0,86700,2,0,67,44,0,3345,2023-08-01,16,62.6,1001.68,77,5,47,38,31,48,19,23,27,6,28.85,20,82,15,52,90,1,8.0,82,10,774.03
939a8c4a,37,1,53375,1,3,62,3,0,49553,2022-03-20,4,15.0,60.0,24,0,77,56,58,83,78,70,82,4,10.04,94,10,15,42,66,0,7.3,377,8,97.91
31893341,45,0,146134,3,3,583,0,0,45959,2022-09-09,10,40.87,408.71,4,4,27,6,9,40,20,16,38,10,22.89,45,57,14,37,96,1,8.6,25,12,477.84000000000003
4c212e79,75,2,58372,1,2,88,17,0,59239,2021-01-15,7,15.0,105.0,109,0,33,8,37,41,37,11,13,0,7.68,15,87,3,46,26,0,5.2,38,13,220.68
1fe5306c,56,1,75569,1,3,345,33,0,35704,2021-05-27,11,15.0,165.0,43,2,44,39,10,20,40,16,42,6,12.38,79,19,4,53,41,2,6.8,14,7,105.5
cae7218c,75,2,48742,0,0,445,6,0,66262,2021-10-02,4,31.72,126.87,40,1,59,90,98,71,66,63,59,2,-3.44,8,90,1,53,13,0,4.7,50,15,527.33
2813271b,33,1,128426,2,3,936,33,0,87731,2025-02-19,10,72.19,721.92,107,4,53,31,35,47,53,58,39,4,23.67,89,15,16,28,61,0,9.1,0,11,821.27
6f3a579a,61,0,78197,4,2,74,28,0,22622,2022-11-07,5,15.0,75.0,19,1,12,10,16,11,33,35,13,9,13.18,46,51,5,66,48,0,6.5,111,6,84.45
5dcc4004,55,0,31571,1,0,197,4,0,18114,2023-01-30,6,17.92,107.54,50,1,57,80,77,78,60,52,69,0,5.28,53,56,6,57,30,1,5.2,20,10,197.86
23a42a9e,55,0,31490,2,3,490,51,0,6632,2025-01-13,5,15.0,75.0,117,5,37,37,25,8,18,30,40,0,9.22,91,10,3,43,13,1,5.4,5,11,155.15
dc6cdfd1,75,2,35046,4,3,330,53,0,26483,2022-05-26,3,57.09,171.27,9,3,50,63,77,62,70,49,58,2,14.06,77,23,1,58,5,1,4.2,15,9,506.55
760f2940,71,2,43337,3,3,818,58,0,33401,2022-08-18,3,15.0,45.0,78,1,47,43,44,27,19,31,48,4,5.61,96,12,10,68,0,4,5.1,40,14,230.76
8faee8c8,71,0,52532,2,2,440,58,0,26239,2025-02-09,5,21.9,109.51,110,1,24,16,16,41,40,30,24,2,6.59,95,0,5,41,14,2,5.1,4,12,268.99
c046891e,64,0,81785,3,2,77,36,0,97745,2024-12-05,8,15.0,120.0,79,5,9,11,35,30,45,47,8,5,10.52,92,0,9,72,42,1,6.8,16,9,116.15
28528260,42,1,33473,4,1,773,52,0,49676,2024-03-06,5,72.66,363.28,33,0,46,42,40,38,55,61,40,6,13.66,0,100,2,60,74,2,6.1,77,10,817.84
c68a1825,31,1,66788,0,2,509,1,0,68268,2023-04-05,10,90.09,900.95,100,0,70,40,57,47,69,67,48,0,15.6,91,21,11,35,47,1,7.8,92,9,817.35
ab37c05e,40,0,56338,4,1,339,31,0,62809,2020-10-12,15,26.92,403.73,9,0,67,51,31,63,32,35,60,8,21.18,22,75,19,30,46,1,7.1,109,11,291.35
ca14cdfd,21,2,50010,4,0,383,44,0,3372,2025-02-23,14,59.68,835.55,29,5,75,83,81,63,69,77,63,3,16.84,50,52,9,55,10,3,6.6,6,12,696.57
a3615856,50,0,51261,3,2,678,29,0,81203,2022-03-19,10,26.39,263.93,90,2,67,53,38,39,58,63,53,8,20.07,11,73,9,44,40,1,6.3,7,7,174.29000000000002
270b7d30,53,2,42545,1,2,213,9,0,37499,2023-12-15,4,61.4,245.59,64,2,87,90,53,73,55,77,89,6,5.09,65,33,2,64,45,0,6.0,62,9,594.94
a1c75480,26,0,63862,2,2,233,31,0,62298,2025-01-28,11,15.0,165.0,64,4,36,41,44,33,28,15,17,7,18.21,0,100,10,31,73,3,7.4,2,8,115.69
667fc53d,73,0,84926,2,3,615,33,0,4622,2024-12-25,4,15.0,60.0,50,0,52,71,71,79,52,51,72,6,10.78,20,89,8,48,32,4,6.3,19,15,207.06
8775683e,30,0,29245,3,2,206,3,0,62399,2023-12-10,8,95.98,767.82,30,2,37,51,63,71,73,39,37,4,13.61,84,3,11,53,37,1,6.0,7,14,1484.31
931ec19a,21,1,114573,3,1,965,14,0,1936,2023-09-10,17,63.55,1080.34,6,5,60,37,40,30,60,47,52,8,26.36,57,26,17,16,42,1,8.2,4,17,858.11
e2c6d272,52,1,50637,3,0,30,1,0,17784,2020-06-17,5,39.9,199.48,29,0,64,68,80,63,60,78,62,6,0.18,38,74,15,78,10,1,6.1,57,5,207.83
5a9bf81c,21,0,37043,3,3,756,31,0,20459,2023-09-16,4,15.0,60.0,11,3,66,91,72,77,93,71,65,1,7.86,31,53,15,37,35,4,5.9,5,13,198.94
ca4663be,62,0,122491,3,2,396,41,0,81750,2025-02-26,11,17.07,187.73,64,2,34,54,41,36,22,20,34,5,12.94,87,19,9,51,55,0,7.2,1,12,184.2
350f26ae,73,0,34039,3,3,427,46,0,25049,2025-01-10,6,15.0,90.0,29,3,35,51,58,27,43,26,58,3,1.05,66,32,1,71,22,0,4.5,13,7,97.78
d2bd279f,71,0,41628,4,1,673,44,0,4925,2021-01-11,10,15.0,150.0,4,5,85,73,73,49,52,81,70,1,10.82,94,11,6,65,1,4,5.0,84,9,136.3
ee1feb2c,45,2,80600,4,0,540,37,0,56419,2024-05-13,6,15.0,90.0,49,0,62,55,47,64,64,52,62,2,16.08,76,22,13,21,62,1,7.9,55,9,126.38
d5f6dffa,43,1,82599,4,0,21,10,0,99813,2023-04-01,9,29.38,264.46,35,1,54,16,23,35,52,36,32,4,25.81,88,19,14,21,13,0,7.7,101,16,408.75
0525dfbf,46,1,47605,3,2,782,41,0,87433,2023-04-07,9,20.44,183.99,62,1,89,67,80,57,91,59,71,2,9.9,96,10,3,34,45,1,6.3,62,6,137.42
62d4e719,46,1,74789,1,0,227,56,0,99729,2023-10-27,10,37.97,379.66,112,0,22,48,19,17,47,11,22,11,13.3,2,83,7,49,83,1,7.7,62,5,202.53
91532d30,73,0,32817,4,0,55,43,0,87848,2025-01-15,5,80.9,404.48,71,1,17,30,30,15,36,48,16,4,-0.77,61,32,1,68,0,0,4.2,18,15,1253.95
e12ebe68,50,0,104571,2,2,517,56,0,21514,2023-12-12,7,34.93,244.51,27,5,59,62,40,63,54,45,37,7,16.06,33,67,13,31,61,0,8.2,13,7,292.7
c6ed2150,75,2,31549,1,3,901,8,0,26726,2023-08-17,4,15.0,60.0,80,2,33,12,28,19,47,11,16,2,4.63,60,45,1,81,0,2,4.5,51,9,138.01
8bf63f18,68,2,22315,1,1,507,53,0,29645,2023-02-25,5,15.0,75.0,107,4,11,26,7,6,16,38,34,1,3.14,100,7,2,33,1,0,4.5,129,11,177.7
8de7bd3d,52,2,82850,2,2,834,27,0,93715,2021-11-14,9,28.35,255.13,61,1,66,61,53,50,45,69,51,9,19.35,91,5,8,50,69,1,7.4,195,10,297.02
6ac5f600,32,0,151961,1,2,945,51,0,76027,2021-05-22,14,29.87,418.16,31,0,72,69,51,68,81,78,50,8,32.73,100,13,15,67,78,0,9.0,102,7,206.25
202c1022,32,0,38217,3,1,137,48,0,83507,2022-01-30,10,32.71,327.14,106,3,93,74,85,96,67,97,75,10,16.4,79,20,12,60,49,0,6.5,190,9,296.73
f61db58a,23,0,156441,3,1,771,46,0,94428,2022-01-17,11,46.44,510.83,64,1,68,67,85,56,66,63,82,5,14.24,33,78,6,50,77,0,8.1,448,3,137.12
3a777e1c,26,1,47778,3,2,619,57,0,43777,2021-05-28,12,37.8,453.6,22,2,40,41,32,35,30,16,33,4,6.68,66,29,14,40,22,0,6.4,97,5,199.85
4f32d231,39,0,63115,4,2,154,5,0,48469,2021-03-23,12,56.67,680.04,6,2,69,75,73,87,75,74,65,7,18.66,69,19,18,51,50,1,7.7,99,8,383.86
d4deed91,70,2,48690,2,1,47,19,0,96435,2025-03-26,1,15.0,15.0,76,4,52,47,43,51,34,55,60,5,4.12,20,69,6,65,36,1,5.2,1,8,114.37
57fed18c,49,0,88971,2,3,901,37,0,35083,2023-09-04,11,48.98,538.73,42,0,31,29,22,33,47,53,37,6,25.83,66,42,24,71,49,0,7.6,8,14,619.6
31e301b4,40,0,44669,0,2,153,10,0,90967,2023-08-30,8,49.36,394.84,36,0,42,38,46,44,66,34,42,7,13.91,60,26,1,48,43,0,6.7,10,12,494.03
c3f91b4e,53,2,46213,0,2,554,50,0,24403,2021-12-02,7,15.0,105.0,116,2,91,91,69,57,88,58,80,3,15.5,28,82,1,100,31,2,6.2,256,9,129.54
a2a4bfc4,51,1,62033,3,0,430,8,0,51488,2024-08-29,9,36.81,331.3,92,1,65,86,85,89,74,63,66,7,21.72,92,1,10,52,9,0,6.5,9,13,416.81
b03f3cf3,65,1,72415,2,0,820,51,0,4927,2024-05-25,12,76.66,919.89,65,5,46,57,49,21,37,19,44,8,10.15,16,89,7,47,34,0,6.2,8,14,1040.38
aa6fff4f,71,2,62725,2,2,160,0,0,89026,2023-11-24,12,53.21,638.51,18,4,38,36,40,54,33,55,35,1,9.96,72,20,7,73,34,0,5.5,4,7,444.39
e4231694,58,1,29201,4,1,385,48,0,77335,2025-04-04,3,26.71,80.13,56,2,66,70,44,42,33,57,47,0,8.44,71,46,1,53,22,3,5.1,0,9,207.31
3267775a,58,0,140614,3,1,497,30,0,13795,2020-05-09,13,67.92,882.93,39,3,74,87,87,96,81,94,78,8,14.42,53,38,8,13,31,2,7.6,132,12,681.47
fa3c0d2c,25,0,82704,3,3,714,55,0,66563,2023-06-14,8,15.0,120.0,32,1,34,38,56,47,34,49,52,9,20.23,75,34,4,43,46,2,8.0,27,11,177.64
babccc86,44,2,54393,0,2,232,56,0,51202,2023-08-24,9,16.84,151.58,35,4,39,16,48,33,29,33,39,5,15.08,43,63,7,20,28,3,7.0,2,7,106.86
